Employee ID,Gender,Age,Department,Job Role,Position Level,Location,Manager ID,Hire Date,Years At Company,Years In Role,Annual Salary,Bonus Percent,Performance Rating,Productivity Index,Quality Score,Engagement Score,Satisfaction Score,Work Life Balance Score,Training Hours,Certification Count,Promoted Last 3 Years Description,Special Projects Count,Absence Days,Attrition Flag,Termination Date,Termination Reason,Active Employee Flag,Tenure Bucket,Inactive Employee Flag,PromotionLast3Yrs
EMP7F4C3C,Male,45,Finance,Accountant,L3,San Francisco,EMP41F265,2024-01-10,1.0,0.0,130250.0,0.11,2.2,54.0,79.0,66.0,8.2,3.9,47.0,3,Not Promoted,0,1,Medium,,,1,<1yr,0,0
EMP05BB2F,Female,46,Sales,Business Development,L5,New York,EMPB5D723,2024-02-20,0.9,0.0,221394.0,0.13,4.5,63.0,87.0,90.0,5.7,3.1,41.0,2,Not Promoted,7,11,Medium,2025-05-06,Voluntary,0,<1yr,1,0
EMP092F2E,Male,29,Engineering,DevOps Engineer,L3,Chicago,EMPF7E86C,2018-12-02,6.1,5.1,112520.0,0.08,3.2,74.0,68.0,80.0,8.0,3.0,27.0,2,Promoted,3,9,Medium,,,1,5-10yrs,0,1
EMP6DF578,Female,37,Operations,Business Analyst,L3,San Francisco,EMP328BA0,2018-02-19,6.9,6.9,192729.0,0.08,3.3,64.0,87.0,46.0,5.4,3.5,45.0,0,Promoted,2,6,Medium,2025-10-15,Involuntary,0,5-10yrs,1,1
EMP6688D5,Female,40,Engineering,DevOps Engineer,L2,Austin,EMP470D1D,2021-03-19,3.8,2.8,99851.0,0.08,1.4,100.0,98.0,50.0,8.3,1.9,49.0,3,Not Promoted,1,7,Medium,2025-09-16,Voluntary,0,3-5yrs,1,0
EMPC5698B,Male,31,Operations,Project Manager,L3,San Francisco,EMP2D952E,2024-09-20,0.3,0.3,159633.0,0.11,3.3,61.0,84.0,70.0,4.4,4.9,21.0,3,Not Promoted,3,1,Medium,2025-08-20,Voluntary,0,<1yr,1,0
EMPA46062,Male,39,Sales,Business Development,L1,New York,EMPC706EC,2015-05-14,9.6,7.6,98488.0,0.13,3.1,53.0,73.0,57.0,6.5,1.7,9.0,1,Promoted,2,7,Medium,,,1,5-10yrs,0,1
EMPDA24BF,Male,36,Engineering,Architecture Lead,L4,Chicago,EMPAD1E50,2023-09-01,1.3,0.30000000000000004,188576.0,0.14,2.0,87.0,74.0,27.0,7.8,4.9,44.0,2,Not Promoted,3,0,Medium,,,1,1-3yrs,0,0
EMPCC85A5,Male,23,Finance,Treasury Analyst,L2,New York,EMP7D9E4B,2020-05-28,4.6,2.5999999999999996,117139.0,0.17,3.3,89.0,89.0,55.0,5.9,3.3,11.0,1,Not Promoted,0,11,Medium,,,1,3-5yrs,0,0
EMP1A89E1,Male,39,Operations,Operations Manager,L1,Austin,EMPEE1E91,2020-11-20,4.1,2.0999999999999996,57377.0,0.13,2.8,73.0,89.0,64.0,6.6,3.0,80.0,0,Not Promoted,1,9,Medium,2025-10-17,Involuntary,0,3-5yrs,1,0
EMPD99C3E,Male,26,HR,HR Director,L4,Chicago,EMPA7F90F,2015-01-30,9.9,8.9,186407.0,0.22,3.0,61.0,86.0,62.0,7.8,3.9,39.0,5,Not Promoted,1,7,Medium,2025-07-27,Voluntary,0,5-10yrs,1,0
EMP11A0D8,Male,43,HR,HR Specialist,L2,New York,EMP55A0FE,2019-03-15,5.8,4.8,93561.0,0.18,3.2,38.0,82.0,84.0,7.7,3.0,55.0,2,Promoted,0,4,Medium,2025-09-29,Voluntary,0,5-10yrs,1,1
EMPF7DD19,Female,30,Finance,Accountant,L4,Remote,EMP4861CA,2017-07-29,7.4,6.4,129842.0,0.22,2.8,94.0,84.0,25.0,5.9,4.1,29.0,1,Promoted,2,7,Medium,,,1,5-10yrs,0,1
EMP10F029,Female,34,Finance,Finance Manager,L4,San Francisco,EMPD3AA6A,2020-12-19,4.0,2.0,170792.0,0.27,3.4,88.0,81.0,55.0,8.1,3.6,23.0,0,Promoted,2,5,Medium,,,1,3-5yrs,0,1
EMPEDDC83,Female,46,HR,HR Manager,L4,New York,EMP52FAE6,2017-06-03,7.6,7.6,179547.0,0.17,3.1,64.0,77.0,86.0,6.7,3.9,78.0,1,Not Promoted,2,17,Medium,,,1,5-10yrs,0,0
EMP259D00,Female,39,Engineering,DevOps Engineer,L1,Chicago,EMP946E47,2017-03-24,7.8,6.8,51144.0,0.08,3.6,73.0,91.0,57.0,7.6,4.2,41.0,0,Not Promoted,3,2,Medium,2025-01-18,Voluntary,0,5-10yrs,1,0
EMP868E19,Male,26,Sales,Account Manager,L1,New York,EMPE68491,2023-03-07,1.8,0.0,72323.0,0.12,2.7,68.0,86.0,46.0,5.2,3.1,60.0,0,Not Promoted,0,14,Medium,,,1,1-3yrs,0,0
EMP2C5F6F,Male,27,Engineering,Data Scientist,L4,Austin,EMP853F54,2020-12-25,4.0,3.0,196169.0,0.2,2.2,100.0,97.0,56.0,7.1,4.2,76.0,1,Not Promoted,2,12,Medium,2025-03-07,Voluntary,0,3-5yrs,1,0
EMPC44313,Female,30,Operations,Project Manager,L4,Austin,EMPDA0329,2019-03-04,5.8,3.8,164077.0,0.16,2.6,53.0,95.0,79.0,7.0,3.8,63.0,0,Promoted,1,5,Medium,,,1,5-10yrs,0,1
EMP083F50,Female,38,Operations,Business Analyst,L2,Remote,EMP974D9D,2019-07-09,5.5,5.5,80954.0,0.14,4.5,61.0,85.0,65.0,5.5,4.5,122.0,3,Promoted,3,3,Medium,2025-12-13,Voluntary,0,5-10yrs,1,1
EMP30EB32,Male,38,Engineering,Technical Lead,L2,San Francisco,EMPA9DF13,2021-07-05,3.5,1.5,118573.0,0.05,4.1,59.0,89.0,56.0,2.9,3.0,55.0,3,Promoted,2,6,Medium,2025-07-28,Voluntary,0,3-5yrs,1,1
EMP725F4A,Female,28,HR,HR Director,L1,San Francisco,EMP965371,2017-02-11,7.9,6.9,80967.0,0.14,4.3,78.0,71.0,80.0,6.2,4.5,13.0,2,Not Promoted,3,6,Medium,2025-02-04,Voluntary,0,5-10yrs,1,0
EMPD026EB,Female,26,Operations,Operations Analyst,L5,Austin,EMPA84A16,2017-02-03,7.9,7.9,208518.0,0.19,4.4,73.0,81.0,77.0,2.5,2.6,26.0,3,Not Promoted,2,3,Medium,2025-10-07,Voluntary,0,5-10yrs,1,0
EMP10AB55,Female,37,Engineering,Software Engineer,L1,New York,EMPABE94C,2023-02-03,1.9,0.8999999999999999,97572.0,0.14,2.8,76.0,86.0,45.0,7.3,1.5,43.0,1,Not Promoted,2,5,Medium,,,1,1-3yrs,0,0
EMP145E23,Female,34,Finance,Accountant,L1,San Francisco,EMP90F6E3,2021-10-22,3.2,2.2,58656.0,0.11,3.5,56.0,63.0,72.0,6.8,2.1,14.0,1,Promoted,0,3,Medium,,,1,3-5yrs,0,1
EMP2F11DC,Male,52,Operations,Operations Analyst,L3,San Francisco,EMPC46EA6,2016-05-10,8.6,8.6,172046.0,0.18,3.3,99.0,87.0,44.0,5.4,3.0,46.0,2,Not Promoted,4,4,Medium,,,1,5-10yrs,0,0
EMP9FB3E4,Female,35,Engineering,Data Scientist,L1,New York,EMPF92DCC,2017-10-11,7.2,6.2,83354.0,0.09,3.8,64.0,70.0,93.0,6.3,3.5,29.0,1,Not Promoted,2,4,Medium,2025-01-08,Voluntary,0,5-10yrs,1,0
EMP842E5B,Female,50,Finance,Treasury Analyst,L5,San Francisco,EMP352656,2019-07-26,5.4,5.4,279571.0,0.28,2.9,93.0,72.0,95.0,7.1,3.3,25.0,4,Not Promoted,0,4,Medium,,,1,5-10yrs,0,0
EMPF8C28D,Male,26,Sales,Business Development,L1,Austin,EMP75B08B,2021-09-27,3.3,3.3,55673.0,0.06,3.3,100.0,76.0,64.0,4.3,4.0,102.0,0,Promoted,3,9,Medium,,,1,3-5yrs,0,1
EMPD0CAE6,Female,22,Operations,Operations Analyst,L1,Austin,EMP0AF537,2019-04-05,5.7,3.7,63336.0,0.14,3.3,56.0,82.0,91.0,7.5,2.2,59.0,2,Not Promoted,3,1,Low,,,1,5-10yrs,0,0
EMP7D9F1E,Male,26,Operations,Process Engineer,L2,New York,EMP5E0450,2018-05-25,6.6,6.6,123097.0,0.11,3.7,78.0,66.0,55.0,6.1,4.9,43.0,2,Not Promoted,2,0,Low,,,1,5-10yrs,0,0
EMP939D00,Male,45,Operations,Operations Analyst,L2,New York,EMP84A2AF,2023-04-21,1.7,0.7,121639.0,0.16,3.8,70.0,92.0,67.0,4.5,4.5,51.0,2,Promoted,1,4,Medium,2025-01-06,Voluntary,0,1-3yrs,1,1
EMP9F6A5F,Male,49,Sales,Business Development,L1,New York,EMPE7E277,2020-11-19,4.1,2.0999999999999996,98480.0,0.15,3.3,100.0,84.0,58.0,5.9,4.1,13.0,1,Not Promoted,2,12,Medium,,,1,3-5yrs,0,0
EMPCB08E8,Male,29,Operations,Process Engineer,L2,Austin,EMP1F662F,2015-06-25,9.5,7.5,85369.0,0.15,3.3,67.0,100.0,70.0,5.8,4.4,97.0,1,Promoted,2,6,Medium,,,1,5-10yrs,0,1
EMPCBB6AD,Male,31,HR,HR Director,L2,New York,EMP2DAC46,2022-10-24,2.2,1.2000000000000002,103428.0,0.06,3.4,76.0,86.0,71.0,6.1,1.9,48.0,2,Not Promoted,1,5,Medium,,,1,1-3yrs,0,0
EMPAEA6F1,Female,26,Sales,Account Manager,L4,Chicago,EMP182102,2018-02-07,6.9,6.9,145348.0,0.25,4.7,76.0,89.0,70.0,7.5,3.9,22.0,0,Not Promoted,4,2,Medium,,,1,5-10yrs,0,0
EMPF9E0CE,Male,22,HR,Benefits Coordinator,L1,New York,EMP6045BA,2024-02-06,0.9,0.0,98554.0,0.08,1.6,70.0,72.0,68.0,9.0,4.0,40.0,0,Promoted,1,1,Low,,,1,<1yr,0,1
EMPFAB1D2,Male,41,Engineering,Architecture Lead,L6,Chicago,EMP0DC6DD,2023-10-04,1.2,1.2,299290.0,0.18,2.3,86.0,68.0,73.0,7.4,4.2,80.0,0,Not Promoted,2,6,Medium,,,1,1-3yrs,0,0
EMPD68D7E,Male,37,Finance,Finance Manager,L3,San Francisco,EMP6E22FA,2015-04-30,9.7,8.7,150121.0,0.08,3.8,74.0,89.0,95.0,8.0,4.1,60.0,0,Not Promoted,1,13,Medium,,,1,5-10yrs,0,0
EMP67A1DE,Male,35,Engineering,Architecture Lead,L1,Austin,EMP13BC80,2020-04-28,4.7,3.7,82539.0,0.11,3.4,81.0,69.0,30.0,10.0,3.7,45.0,1,Promoted,6,6,Medium,,,1,3-5yrs,0,1
EMP04FB1E,Female,24,Engineering,Architecture Lead,L1,New York,EMPB15F32,2017-06-25,7.5,7.5,78882.0,0.15,3.4,76.0,90.0,100.0,4.6,3.7,64.0,0,Promoted,2,11,Medium,,,1,5-10yrs,0,1
EMP74D580,Female,48,Engineering,Technical Lead,L2,Chicago,EMP97790A,2020-02-22,4.9,4.9,98382.0,0.08,3.8,61.0,100.0,63.0,7.3,4.4,24.0,1,Not Promoted,2,8,Medium,2025-08-14,Voluntary,0,3-5yrs,1,0
EMPC35925,Female,31,Finance,Treasury Analyst,L1,New York,EMP41A6FD,2017-05-06,7.7,5.7,62327.0,0.06,3.4,67.0,93.0,68.0,5.1,2.7,58.0,1,Promoted,4,8,Medium,,,1,5-10yrs,0,1
EMPC5A311,Female,39,Sales,Account Manager,L1,Chicago,EMPC8C0C7,2015-08-15,9.4,9.4,68944.0,0.13,2.7,82.0,89.0,97.0,8.8,3.6,10.0,0,Not Promoted,0,5,Low,,,1,5-10yrs,0,0
EMP9BE234,Male,23,HR,Talent Acquisition,L1,Austin,EMP4FFA93,2024-01-02,1.0,0.0,82958.0,0.18,3.8,82.0,85.0,82.0,8.1,2.8,30.0,0,Not Promoted,2,16,Medium,,,1,<1yr,0,0
EMPDE358B,Female,33,Engineering,Data Scientist,L3,New York,EMPDDB825,2024-10-25,0.2,0.0,156235.0,0.13,3.2,94.0,77.0,81.0,6.2,3.2,49.0,2,Promoted,2,9,Medium,,,1,<1yr,0,1
EMP20F80F,Female,37,Sales,Sales Director,L2,Austin,EMP8177C2,2018-01-30,6.9,6.9,83552.0,0.14,2.8,100.0,81.0,95.0,6.1,1.0,62.0,0,Not Promoted,3,1,Medium,,,1,5-10yrs,0,0
EMPABF6B2,Male,38,Finance,Accountant,L1,Chicago,EMPA92B26,2015-12-24,9.0,9.0,49310.0,0.12,3.8,63.0,75.0,67.0,8.5,2.5,13.0,1,Not Promoted,2,3,Medium,,,1,5-10yrs,0,0
EMP5F949B,Female,36,HR,HR Specialist,L2,New York,EMP61F1E4,2018-12-11,6.1,5.1,101370.0,0.15,3.8,74.0,66.0,88.0,8.3,2.9,39.0,1,Promoted,0,3,Low,,,1,5-10yrs,0,1
EMP100004,Female,39,Sales,Account Manager,L3,San Francisco,EMP382848,2015-01-06,10.0,10.0,163090.0,0.18,3.4,69.0,82.0,45.0,7.4,2.9,38.0,3,Promoted,2,9,Medium,2025-11-08,Involuntary,0,5-10yrs,1,1
EMP07B46D,Female,26,Finance,Treasury Analyst,L1,New York,EMPA1A901,2023-02-04,1.9,0.0,56013.0,0.12,4.7,52.0,95.0,78.0,8.7,3.0,4.0,3,Not Promoted,1,20,Medium,2025-01-27,Voluntary,0,1-3yrs,1,0
EMPFF929E,Male,37,Operations,Project Manager,L4,Chicago,EMPB2220F,2024-11-13,0.1,0.0,187905.0,0.19,4.4,82.0,67.0,81.0,7.5,2.2,49.0,0,Not Promoted,3,11,Medium,2025-06-23,Voluntary,0,<1yr,1,0
EMP34CBF2,Female,36,Finance,Financial Analyst,L2,Austin,EMP932DF8,2019-05-02,5.7,5.7,92808.0,0.16,4.1,86.0,99.0,93.0,8.3,3.0,19.0,1,Not Promoted,3,13,Medium,,,1,5-10yrs,0,0
EMP829C86,Male,37,Engineering,Architecture Lead,L5,New York,EMPAC50FE,2017-06-13,7.6,6.6,311187.0,0.28,5.0,53.0,97.0,84.0,7.0,4.3,28.0,1,Not Promoted,3,14,Medium,2025-06-09,Voluntary,0,5-10yrs,1,0
EMPE94162,Male,36,Engineering,Technical Lead,L1,San Francisco,EMP0720FC,2016-12-24,8.0,7.0,57416.0,0.07,3.1,65.0,87.0,74.0,4.0,3.0,44.0,0,Promoted,1,8,Medium,2025-06-25,Involuntary,0,5-10yrs,1,1
EMP6CF783,Male,25,Operations,Process Engineer,L7,Austin,EMP07E2D0,2024-02-04,0.9,0.0,524595.0,0.28,2.8,64.0,87.0,64.0,6.2,4.5,30.0,1,Promoted,1,4,Medium,,,1,<1yr,0,1
EMPF61324,Male,24,Engineering,Data Scientist,L3,Remote,EMPC5B8A6,2022-12-03,2.1,2.1,102283.0,0.15,4.0,45.0,80.0,63.0,6.3,4.4,12.0,3,Not Promoted,1,10,Medium,,,1,1-3yrs,0,0
EMPEAE25A,Male,22,Operations,Business Analyst,L2,San Francisco,EMP40D538,2017-11-20,7.1,6.1,106562.0,0.12,3.0,71.0,83.0,64.0,7.3,2.8,21.0,3,Promoted,3,15,Medium,2025-08-07,Involuntary,0,5-10yrs,1,1
EMP4DAC21,Male,42,Finance,Financial Analyst,L2,Remote,EMP388025,2024-05-27,0.6,0.0,84565.0,0.1,3.2,51.0,76.0,44.0,4.5,3.8,46.0,0,Not Promoted,3,3,Medium,2025-12-09,Voluntary,0,<1yr,1,0
EMP9976C9,Female,42,Operations,Operations Manager,L1,San Francisco,EMP76A7E1,2015-05-01,9.7,9.7,63846.0,0.14,2.3,75.0,82.0,100.0,7.3,2.1,15.0,2,Promoted,2,19,Medium,,,1,5-10yrs,0,1
EMP2E5E3E,Female,42,HR,Talent Acquisition,L5,San Francisco,EMPC7351E,2018-07-11,6.5,6.5,292207.0,0.16,3.7,77.0,84.0,90.0,8.0,2.4,44.0,0,Not Promoted,1,10,Medium,,,1,5-10yrs,0,0
EMP547AE3,Female,37,Operations,Project Manager,L3,Austin,EMP6D6B06,2016-02-28,8.8,7.800000000000001,118052.0,0.1,1.9,79.0,100.0,75.0,6.6,3.4,41.0,2,Not Promoted,2,2,Medium,2025-07-10,Voluntary,0,5-10yrs,1,0
EMP0BDF62,Male,22,Sales,Sales Executive,L1,San Francisco,EMP8EF4DE,2015-07-07,9.5,7.5,81847.0,0.18,3.1,80.0,89.0,86.0,7.4,3.8,30.0,1,Not Promoted,1,3,Medium,,,1,5-10yrs,0,0
EMP62A3E6,Male,27,HR,Benefits Coordinator,L1,San Francisco,EMPE031B6,2023-12-30,1.0,0.0,83061.0,0.13,3.2,100.0,79.0,85.0,7.8,4.8,54.0,1,Not Promoted,3,3,Low,,,1,<1yr,0,0
EMP20B8B7,Female,36,Sales,Sales Director,L1,San Francisco,EMPB37C20,2023-04-12,1.7,1.7,60383.0,0.16,2.8,57.0,81.0,50.0,6.0,3.2,65.0,0,Not Promoted,3,8,Medium,2025-10-13,Voluntary,0,1-3yrs,1,0
EMP59FE52,Male,36,Sales,Account Manager,L3,Austin,EMP7DD857,2024-11-11,0.1,0.0,139567.0,0.16,1.6,58.0,73.0,83.0,8.2,3.5,27.0,1,Not Promoted,0,2,Medium,2025-04-23,Voluntary,0,<1yr,1,0
EMPB9567A,Female,33,Finance,Controller,L3,Austin,EMP8A0AAC,2016-08-01,8.4,7.4,137881.0,0.13,1.6,84.0,75.0,95.0,7.6,3.4,23.0,0,Not Promoted,0,4,Low,,,1,5-10yrs,0,0
EMPC8C805,Female,38,Operations,Operations Analyst,L2,San Francisco,EMPD9D9B0,2019-07-28,5.4,5.4,123318.0,0.16,2.5,70.0,93.0,56.0,7.1,4.9,25.0,0,Not Promoted,3,10,Medium,,,1,5-10yrs,0,0
EMP83594A,Male,35,Operations,Process Engineer,L1,San Francisco,EMP21DF7D,2019-01-18,6.0,6.0,60442.0,0.09,3.7,92.0,76.0,39.0,5.9,4.5,36.0,0,Promoted,1,3,Medium,,,1,5-10yrs,0,1
EMPBEC392,Female,36,HR,HR Manager,L2,San Francisco,EMP938C50,2020-10-16,4.2,2.2,103485.0,0.13,3.5,82.0,75.0,47.0,7.9,3.6,48.0,0,Not Promoted,4,11,Medium,2025-09-19,Voluntary,0,3-5yrs,1,0
EMP970415,Female,30,Sales,Sales Director,L2,Chicago,EMP8470B7,2017-08-01,7.4,6.4,101404.0,0.13,3.2,100.0,75.0,68.0,6.5,4.0,106.0,1,Not Promoted,0,12,Medium,,,1,5-10yrs,0,0
EMP9733A4,Male,43,Sales,Sales Executive,L1,New York,EMPA0AF46,2024-09-30,0.3,0.0,60461.0,0.13,2.4,70.0,73.0,46.0,3.9,3.6,17.0,3,Promoted,0,9,Medium,,,1,<1yr,0,1
EMP26DBAF,Male,32,HR,HR Specialist,L1,Austin,EMP3A817A,2020-12-23,4.0,3.0,73273.0,0.07,3.5,45.0,96.0,67.0,6.1,4.3,13.0,2,Not Promoted,0,4,Medium,2025-09-19,Voluntary,0,3-5yrs,1,0
EMPFD2F9F,Male,24,Engineering,Technical Lead,L1,San Francisco,EMPF28546,2020-01-26,4.9,4.9,58892.0,0.09,1.6,78.0,84.0,57.0,7.0,4.1,12.0,1,Not Promoted,0,6,Medium,,,1,3-5yrs,0,0
EMPAA546B,Male,29,Engineering,Architecture Lead,L4,San Francisco,EMPF511D9,2022-01-31,2.9,2.9,196134.0,0.17,1.0,71.0,79.0,70.0,4.6,3.0,32.0,3,Not Promoted,0,2,Medium,2025-04-30,Involuntary,0,1-3yrs,1,0
EMP759550,Male,32,Sales,Account Manager,L3,New York,EMP5D9C3D,2021-07-09,3.5,1.5,177618.0,0.13,3.0,82.0,82.0,60.0,6.3,3.4,31.0,1,Not Promoted,1,10,Medium,2025-10-15,Voluntary,0,3-5yrs,1,0
EMPADD60D,Male,43,Sales,Sales Manager,L7,New York,EMP296F3D,2019-11-04,5.2,5.2,614059.0,0.35,2.7,84.0,85.0,69.0,5.2,3.4,26.0,4,Not Promoted,0,14,Medium,,,1,5-10yrs,0,0
EMP4E11C8,Male,35,Sales,Business Development,L1,Remote,EMPFF57A9,2017-04-23,7.7,6.7,56310.0,0.17,4.1,62.0,73.0,82.0,6.4,3.4,76.0,2,Promoted,1,3,Medium,,,1,5-10yrs,0,1
EMP1FD9FF,Female,34,Engineering,Technical Lead,L4,San Francisco,EMP9B374B,2017-04-07,7.7,5.7,241119.0,0.16,3.3,54.0,65.0,51.0,7.4,2.8,75.0,1,Not Promoted,0,2,Medium,,,1,5-10yrs,0,0
EMPD7F9D4,Male,25,Engineering,Architecture Lead,L3,New York,EMPEF720C,2024-12-27,0.0,0.0,167413.0,0.09,4.7,69.0,98.0,76.0,4.6,3.6,61.0,0,Not Promoted,3,3,Medium,,,1,,0,0
EMP37BF5F,Male,41,Engineering,Software Engineer,L2,San Francisco,EMP94BC27,2018-04-08,6.7,5.7,112814.0,0.05,2.7,35.0,94.0,53.0,7.7,2.8,27.0,1,Not Promoted,1,8,Medium,,,1,5-10yrs,0,0
EMPC0789D,Male,30,Operations,Operations Manager,L1,San Francisco,EMPB6123D,2019-06-05,5.6,4.6,104006.0,0.1,3.6,73.0,87.0,70.0,5.3,2.8,43.0,2,Promoted,1,6,Medium,,,1,5-10yrs,0,1
EMPD2C320,Male,34,Sales,Account Manager,L3,New York,EMP548418,2020-03-28,4.8,2.8,166343.0,0.16,3.0,65.0,93.0,68.0,3.0,3.2,55.0,1,Not Promoted,2,2,Medium,,,1,3-5yrs,0,0
EMP5D66BB,Male,47,Sales,Business Development,L4,San Francisco,EMPFDE215,2018-02-25,6.9,4.9,218515.0,0.27,4.4,88.0,100.0,77.0,5.8,3.5,107.0,1,Not Promoted,3,5,Medium,,,1,5-10yrs,0,0
EMP47EAE4,Male,39,Finance,Finance Manager,L1,San Francisco,EMP5ECBCF,2022-04-07,2.7,2.7,76035.0,0.08,3.0,36.0,76.0,74.0,7.3,4.4,33.0,1,Not Promoted,1,3,Low,,,1,1-3yrs,0,0
EMPC7A123,Male,22,Engineering,Architecture Lead,L1,Chicago,EMPBF3899,2019-10-16,5.2,3.2,85901.0,0.08,4.0,72.0,69.0,95.0,6.6,3.9,37.0,0,Not Promoted,0,5,Medium,,,1,5-10yrs,0,0
EMPE9DF39,Female,22,Operations,Operations Manager,L3,San Francisco,EMPEA1263,2017-12-27,7.0,7.0,141770.0,0.08,2.2,100.0,90.0,69.0,5.3,4.3,21.0,0,Not Promoted,0,5,Medium,,,1,5-10yrs,0,0
EMP73F285,Female,34,HR,Benefits Coordinator,L6,San Francisco,EMP9976C9,2022-10-04,2.2,0.20000000000000018,281936.0,0.24,2.8,84.0,64.0,57.0,8.0,4.9,79.0,1,Not Promoted,1,3,Low,,,1,1-3yrs,0,0
EMPD86FF3,Male,25,Engineering,Architecture Lead,L3,Remote,EMP89287F,2023-11-05,1.2,0.19999999999999996,86239.0,0.15,3.1,90.0,82.0,89.0,6.5,2.8,79.0,1,Not Promoted,2,12,Medium,2025-07-04,Voluntary,0,1-3yrs,1,0
EMP2E4421,Male,40,Sales,Sales Executive,L1,San Francisco,EMPB3132D,2019-06-03,5.6,5.6,61366.0,0.13,4.3,78.0,78.0,77.0,6.1,3.9,36.0,1,Not Promoted,1,4,Medium,,,1,5-10yrs,0,0
EMPF1E822,Female,35,Operations,Operations Analyst,L2,New York,EMP797252,2024-09-07,0.3,0.3,100669.0,0.15,1.2,42.0,90.0,88.0,3.9,4.0,12.0,2,Not Promoted,3,12,Medium,,,1,<1yr,0,0
EMPB874AF,Female,36,Operations,Operations Manager,L2,New York,EMPC89368,2019-11-04,5.2,4.2,121198.0,0.13,2.9,75.0,76.0,68.0,5.2,3.5,24.0,5,Not Promoted,2,9,Medium,,,1,5-10yrs,0,0
EMPBA2305,Male,29,Sales,Account Manager,L4,San Francisco,EMP6DC0AE,2023-05-12,1.6,0.6000000000000001,222728.0,0.16,2.9,79.0,96.0,44.0,9.3,4.1,98.0,5,Not Promoted,3,3,Medium,,,1,1-3yrs,0,0
EMP9FBD49,Female,49,Finance,Financial Analyst,L3,Austin,EMPA46062,2015-06-02,9.6,8.6,108438.0,0.08,1.3,53.0,73.0,100.0,7.0,3.4,15.0,2,Promoted,2,4,Low,,,1,5-10yrs,0,1
EMPCBB541,Male,58,Engineering,Software Engineer,L2,New York,EMPAF72B3,2017-10-11,7.2,7.2,119697.0,0.05,2.8,70.0,90.0,58.0,7.6,3.9,43.0,1,Not Promoted,1,4,Medium,,,1,5-10yrs,0,0
EMP218608,Male,33,Operations,Business Analyst,L1,Chicago,EMPC28C6F,2017-06-13,7.6,6.6,69177.0,0.15,1.8,35.0,74.0,47.0,5.0,2.0,51.0,2,Promoted,4,6,Medium,,,1,5-10yrs,0,1
EMP03E787,Female,38,Engineering,DevOps Engineer,L5,New York,EMPD4E062,2024-07-16,0.5,0.0,278295.0,0.26,1.1,66.0,89.0,84.0,6.6,3.3,11.0,4,Not Promoted,0,10,Medium,,,1,<1yr,0,0
EMPF239CD,Female,36,Operations,Operations Analyst,L3,San Francisco,EMPC5DA9D,2024-08-11,0.4,0.0,146883.0,0.15,3.0,64.0,70.0,51.0,5.6,3.9,15.0,3,Not Promoted,2,8,Medium,,,1,<1yr,0,0
EMPF18C85,Female,33,Finance,Treasury Analyst,L6,Austin,EMP4BCE8F,2016-07-13,8.5,7.5,379146.0,0.19,2.9,97.0,82.0,62.0,7.9,4.2,39.0,2,Promoted,0,8,Medium,,,1,5-10yrs,0,1
EMP7D86C6,Male,28,Finance,Accountant,L2,San Francisco,EMP91BB3C,2020-06-12,4.6,4.6,104370.0,0.15,3.0,61.0,98.0,72.0,8.4,2.5,44.0,2,Not Promoted,2,2,Medium,,,1,3-5yrs,0,0
EMPCC79AB,Male,26,Finance,Controller,L4,Chicago,EMP2F8F23,2017-03-16,7.8,7.8,150778.0,0.13,3.4,67.0,83.0,67.0,6.2,3.2,23.0,2,Not Promoted,1,10,Medium,,,1,5-10yrs,0,0
EMP1A1E73,Male,26,Engineering,Software Engineer,L4,New York,EMPF5A548,2024-03-21,0.8,0.8,186521.0,0.14,2.4,71.0,96.0,63.0,7.2,2.3,36.0,3,Promoted,2,1,Medium,,,1,<1yr,0,1
EMPBD4DC8,Male,38,Engineering,Software Engineer,L1,Chicago,EMPDD72E1,2023-10-16,1.2,1.2,78045.0,0.11,4.8,61.0,82.0,100.0,6.9,3.0,67.0,0,Promoted,2,19,Medium,2025-05-25,Voluntary,0,1-3yrs,1,1
EMPD04819,Female,31,Engineering,DevOps Engineer,L5,New York,EMPB6F11E,2021-05-25,3.6,1.6,295896.0,0.2,3.2,85.0,76.0,68.0,8.3,3.6,107.0,1,Not Promoted,3,5,Medium,,,1,3-5yrs,0,0
EMPE4B315,Female,22,Engineering,DevOps Engineer,L1,Austin,EMP122108,2021-12-11,3.1,2.1,53568.0,0.16,4.4,36.0,84.0,52.0,7.9,4.2,5.0,0,Not Promoted,3,7,Medium,,,1,3-5yrs,0,0
EMPDD7221,Female,39,HR,Benefits Coordinator,L3,New York,EMP9A6D72,2020-04-27,4.7,4.7,123050.0,0.14,1.7,92.0,89.0,90.0,7.7,4.1,76.0,3,Not Promoted,1,5,Low,,,1,3-5yrs,0,0
EMP680655,Female,35,Sales,Sales Executive,L5,Austin,EMP723867,2017-12-19,7.0,5.0,252400.0,0.14,2.4,72.0,59.0,56.0,8.0,3.5,15.0,0,Not Promoted,1,7,Medium,,,1,5-10yrs,0,0
EMP98AE7B,Male,46,Engineering,Data Scientist,L1,San Francisco,EMP51B008,2016-04-01,8.8,8.8,89142.0,0.08,3.8,95.0,88.0,68.0,7.9,2.7,37.0,1,Not Promoted,1,1,Medium,,,1,5-10yrs,0,0
